id_norma,tipo_norma,organismo_origen,fecha_sancion,texto_original
359682,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/355000-359999/359682/norma.htm
346282,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346282/norma.htm
346566,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346566/norma.htm
346963,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346963/norma.htm
346967,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346967/norma.htm
346229,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-11,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346229/norma.htm
346228,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-07,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346228/norma.htm
346133,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346133/norma.htm
346155,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346155/norma.htm
346154,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346154/norma.htm
346132,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346132/norma.htm
346130,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346130/norma.htm
346131,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346131/norma.htm
346153,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346153/norma.htm
346064,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2021-01-04,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346064/norma.htm
346027,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346027/norma.htm
346066,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346066/norma.htm
346101,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346101/norma.htm
346065,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346065/norma.htm
345862,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345862/norma.htm
345861,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345861/norma.htm
345864,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345864/norma.htm
345863,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345863/norma.htm
345860,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345860/norma.htm
345865,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345865/norma.htm
345859,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-23,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345859/norma.htm
345618,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345618/norma.htm
345554,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345554/norma.htm
345552,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345552/norma.htm
345553,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345553/norma.htm
345356,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345356/norma.htm
345355,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345355/norma.htm
345354,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345354/norma.htm
345204,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345204/norma.htm
345353,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345353/norma.htm
345482,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-11,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345482/norma.htm
345551,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-11,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345551/norma.htm
345481,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345481/norma.htm
345159,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345159/norma.htm
345158,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345158/norma.htm
345357,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345357/norma.htm
345105,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-04,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345105/norma.htm
345041,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-03,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345041/norma.htm
345040,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-02,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345040/norma.htm
344893,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-01,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344893/norma.htm
344892,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-12-01,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344892/norma.htm
344852,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344852/norma.htm
345039,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-20,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345039/norma.htm
344617,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-20,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344617/norma.htm
344477,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344477/norma.htm
344478,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344478/norma.htm
345037,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345037/norma.htm
345038,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345038/norma.htm
344426,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344426/norma.htm
344427,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344427/norma.htm
344476,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344476/norma.htm
344428,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344428/norma.htm
344430,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344430/norma.htm
344429,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344429/norma.htm
344296,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344296/norma.htm
344259,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-13,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344259/norma.htm
344261,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344261/norma.htm
344262,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344262/norma.htm
344258,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344258/norma.htm
344260,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344260/norma.htm
344257,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344257/norma.htm
344165,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344165/norma.htm
344164,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344164/norma.htm
344425,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344425/norma.htm
344102,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344102/norma.htm
344070,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344070/norma.htm
344067,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344067/norma.htm
344101,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344101/norma.htm
344068,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-04,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344068/norma.htm
344069,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-04,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344069/norma.htm
344032,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-02,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344032/norma.htm
343957,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-11-02,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343957/norma.htm
368264,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/365000-369999/368264/norma.htm
344129,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344129/norma.htm
343842,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343842/norma.htm
344100,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344100/norma.htm
343788,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343788/norma.htm
344066,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344066/norma.htm
344099,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344099/norma.htm
343635,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-22,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343635/norma.htm
343599,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-22,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343599/norma.htm
343598,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-22,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343598/norma.htm
343553,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343553/norma.htm
343503,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-20,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343503/norma.htm
343415,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343415/norma.htm
343448,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343448/norma.htm
343345,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343345/norma.htm
343507,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343507/norma.htm
343302,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343302/norma.htm
343346,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343346/norma.htm
343347,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343347/norma.htm
343301,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343301/norma.htm
343241,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343241/norma.htm
343300,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343300/norma.htm
343194,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-13,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343194/norma.htm
343136,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343136/norma.htm
343138,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343138/norma.htm
343135,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343135/norma.htm
343137,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343137/norma.htm
369649,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/365000-369999/369649/norma.htm
343193,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343193/norma.htm
343081,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-08,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343081/norma.htm
343133,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-08,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343133/norma.htm
343134,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-08,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343134/norma.htm
343131,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-07,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343131/norma.htm
343132,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-07,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343132/norma.htm
343129,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-07,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343129/norma.htm
342980,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342980/norma.htm
343240,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343240/norma.htm
343082,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343082/norma.htm
343839,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343839/norma.htm
343130,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343130/norma.htm
342951,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-02,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342951/norma.htm
342950,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-02,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342950/norma.htm
342979,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-02,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342979/norma.htm
342897,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-01,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342897/norma.htm
342896,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-01,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342896/norma.htm
342978,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-10-01,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342978/norma.htm
342841,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342841/norma.htm
342840,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342840/norma.htm
342842,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342842/norma.htm
342843,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342843/norma.htm
342794,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342794/norma.htm
342736,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342736/norma.htm
342686,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-24,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342686/norma.htm
342684,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-24,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342684/norma.htm
342685,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-24,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342685/norma.htm
342687,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-24,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342687/norma.htm
342688,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-24,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342688/norma.htm
342792,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-23,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342792/norma.htm
342793,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-23,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342793/norma.htm
342791,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342791/norma.htm
342458,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342458/norma.htm
342516,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342516/norma.htm
342460,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342460/norma.htm
342459,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342459/norma.htm
342354,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342354/norma.htm
342352,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342352/norma.htm
342355,Comunicación,BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.),2020-09-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342355/norma.htm
